Month,Day,Hour,rate_gen,solar_kW,demand_kW,solar_excess_kW,solar_to_load_kW,load_after_solar_kW,solar_excess_dc_kW,solar_excess_dc_to_grid_kW,bat_SOC,bat_charge_kW, bat_discharge_kW , bat_to_load_kW ,grid_energy_kW,,SOC_max,100000,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,3,0.078,0.0,2539.7,0,0.0,2539.7,,,61495.4,0.0," 2,788.6 "," 2,540 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,4,0.080,0.0,2826.4,0,0.0,2826.4,,,58706.8,0.0," 3,103.5 "," 2,826 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,5,0.080,49.6,3446.8,0,47.6,3399.2,,,55603.3,0.0," 3,732.3 "," 3,399 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,6,0.081,33.6,4164.9,0,32.2,4132.6,,,51871.0,0.0," 4,537.7 "," 4,133 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,7,0.084,2476.3,3561.4,0,2377.2,1184.1,,,47333.3,0.0," 1,300.2 "," 1,184 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,8,0.088,1334.2,2964.8,0,1280.8,1684.0,,,46033.1,0.0," 1,849.1 "," 1,684 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,9,0.086,1498.1,2944.0,0,1438.2,1505.7,,,44184.0,0.0," 1,653.3 "," 1,506 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,10,0.088,4086.2,2913.5,1009,2913.5,0.0,,,42530.7,957.4, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,11,0.088,4373.6,2876.1,1323,2876.1,0.0,,,43488.1,1254.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,12,0.087,9872.1,2807.4,6670,2807.4,0.0,,,44742.8,6327.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,13,0.089,4323.4,2831.3,1319,2831.3,0.0,,,51070.3,1251.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,14,0.091,12022.9,2983.1,8559,2983.1,0.0,,,52321.8,8119.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,15,0.094,6275.1,3571.6,2453,3571.6,0.0,,,60441.5,2326.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,16,0.098,4832.5,4577.6,62,4577.6,0.0,,,62768.2,58.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,17,0.099,81.0,5009.0,0,77.7,4931.3,,,62826.6,0.0," 5,414.6 "," 4,931 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,18,0.100,378.8,5304.6,0,363.6,4940.9,,,57412.0,0.0," 5,425.2 "," 4,941 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,19,0.096,30.3,6393.9,0,29.0,6364.9,,,51986.8,0.0," 6,988.7 "," 6,365 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,20,0.092,0.0,7112.6,0,0.0,7112.6,,,44998.1,0.0," 7,809.7 "," 7,113 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,21,0.087,0.0,5951.1,0,0.0,5951.1,,,37188.4,0.0," 6,534.4 "," 5,951 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,22,0.082,0.0,4824.0,0,0.0,4824.0,,,30654.0,0.0," 5,296.8 "," 4,824 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,23,0.078,0.0,3572.3,0,0.0,3572.3,,,25357.1,0.0," 3,922.5 "," 3,572 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,0,0.077,0.0,3175.0,0,0.0,3175.0,,,21434.7,0.0," 3,486.2 "," 3,175 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,1,0.076,0.0,2959.8,0,0.0,2959.8,,,17948.5,0.0," 2,948.5 "," 2,685 ",274.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,2,0.075,0.0,2938.6,0,0.0,2938.6,,,15000.0,0.0, -   , -   ,2938.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,3,0.074,0.0,2963.9,0,0.0,2963.9,,,15000.0,0.0, -   , -   ,2963.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,4,0.073,0.0,3261.6,0,0.0,3261.6,,,15000.0,0.0, -   , -   ,3261.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,5,0.069,588.0,3952.9,0,564.5,3388.4,,,15000.0,0.0, -   , -   ,3388.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,6,0.072,7418.0,4856.2,2265,4856.2,0.0,,,15000.0,2148.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,7,0.077,14556.4,4477.7,9497,4477.7,0.0,,,17148.9,9009.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,8,0.078,16929.7,4085.2,12167,4085.2,0.0,,,26158.1,11542.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,9,0.080,17612.8,4074.6,12834,4074.6,0.0,,,37701.0,12175.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,10,0.083,17570.6,4036.2,12832,4036.2,0.0,,,49876.0,12173.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,11,0.088,10995.2,3877.9,6677,3877.9,0.0,,,62049.1,6334.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,12,0.094,17119.9,3704.1,12731,3704.1,0.0,,,68383.9,12077.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,13,0.098,17026.5,3606.7,12739,3606.7,0.0,,,80461.6,12085.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,14,0.106,10152.0,3743.9,6002,3743.9,0.0,,,92546.6,5694.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,15,0.123,16747.8,4325.7,11752,4325.7,0.0,,,98240.7,1759.3, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,16,0.132,10069.7,5289.3,4378,5289.3,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,17,0.133,7713.2,5776.2,1628,5776.2,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,18,0.127,7252.2,6095.1,867,6095.1,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,19,0.115,932.5,7155.6,0,895.2,6260.5,,,100000.0,0.0," 6,874.1 "," 6,260 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,20,0.101,0.0,7823.9,0,0.0,7823.9,,,93125.9,0.0," 8,590.8 "," 7,824 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,21,0.091,0.0,6417.5,0,0.0,6417.5,,,84535.2,0.0," 7,046.5 "," 6,418 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,22,0.087,0.0,4916.4,0,0.0,4916.4,,,77488.7,0.0," 5,398.3 "," 4,916 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,23,0.075,0.0,3410.1,0,0.0,3410.1,,,72090.4,0.0," 3,744.3 "," 3,410 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,0,0.073,0.0,2906.8,0,0.0,2906.8,,,68346.1,0.0," 3,191.8 "," 2,907 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,1,0.072,0.0,2702.7,0,0.0,2702.7,,,65154.3,0.0," 2,967.6 "," 2,703 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,2,0.069,0.0,2713.3,0,0.0,2713.3,,,62186.7,0.0," 2,979.2 "," 2,713 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,3,0.068,0.0,2742.0,0,0.0,2742.0,,,59207.5,0.0," 3,010.7 "," 2,742 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,4,0.070,0.0,3027.8,0,0.0,3027.8,,,56196.8,0.0," 3,324.6 "," 3,028 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,5,0.072,628.0,3712.3,0,602.9,3109.4,,,52872.2,0.0," 3,414.2 "," 3,109 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,6,0.074,7455.0,4645.3,2511,4645.3,0.0,,,49458.0,2382.6, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,7,0.075,14206.9,4270.3,9368,4270.3,0.0,,,51840.6,8887.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,8,0.080,16294.4,3881.8,11761,3881.8,0.0,,,60728.1,11157.3, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,9,0.091,16970.2,3846.2,12445,3846.2,0.0,,,71885.5,11806.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,10,0.099,16974.1,3849.3,12446,3849.3,0.0,,,83692.0,11807.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,11,0.106,16737.1,3750.0,12318,3750.0,0.0,,,95499.1,4500.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,12,0.123,9431.1,3641.5,5412,3641.5,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,13,0.128,9773.8,3606.7,5776,3606.7,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,14,0.136,9496.0,3743.9,5372,3743.9,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,15,0.155,16253.1,4325.7,11277,4325.7,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,16,0.165,15095.2,5289.3,9202,5289.3,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,17,0.153,991.7,5776.2,0,952.0,4824.2,,,100000.0,0.0," 5,297.0 "," 4,824 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,18,0.138,106.7,6095.1,0,102.5,5992.7,,,94703.0,0.0," 6,580.0 "," 5,993 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,19,0.130,0.0,7155.6,0,0.0,7155.6,,,88123.0,0.0," 7,857.0 "," 7,156 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,20,0.119,0.0,7823.9,0,0.0,7823.9,,,80266.0,0.0," 8,590.8 "," 7,824 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,21,0.098,0.0,6417.5,0,0.0,6417.5,,,71675.3,0.0," 7,046.5 "," 6,418 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,22,0.092,0.0,4916.4,0,0.0,4916.4,,,64628.8,0.0," 5,398.3 "," 4,916 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,23,0.082,0.0,3362.4,0,0.0,3362.4,,,59230.4,0.0," 3,692.0 "," 3,362 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,0,0.077,0.0,2758.4,0,0.0,2758.4,,,55538.5,0.0," 3,028.7 "," 2,758 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,1,0.073,0.0,2483.5,0,0.0,2483.5,,,52509.7,0.0," 2,726.9 "," 2,483 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,2,0.070,0.0,2422.9,0,0.0,2422.9,,,49782.8,0.0," 2,660.4 "," 2,423 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,3,0.070,0.0,2410.6,0,0.0,2410.6,,,47122.5,0.0," 2,646.8 "," 2,411 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,4,0.073,0.0,2675.4,0,0.0,2675.4,,,44475.6,0.0," 2,937.6 "," 2,675 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,5,0.078,592.6,3380.5,0,568.9,2811.6,,,41538.1,0.0," 3,087.2 "," 2,812 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,6,0.088,7238.1,4348.7,2600,4348.7,0.0,,,38450.8,2466.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,7,0.087,14191.0,4009.9,9613,4009.9,0.0,,,40917.3,9120.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,8,0.093,16646.9,3700.7,12280,3700.7,0.0,,,50037.4,11650.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,9,0.106,17598.4,3748.4,13146,3748.4,0.0,,,61687.6,12471.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,10,0.137,17524.2,3824.9,12998,3824.9,0.0,,,74159.0,12331.3, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,11,0.146,17392.2,3750.0,12947,3750.0,0.0,,,86490.3,12282.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,12,0.162,17234.2,3641.5,12903,3641.5,0.0,,,98772.5,1227.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,13,0.179,17289.2,3606.7,12991,3606.7,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,14,0.204,17331.1,3743.9,12894,3743.9,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,15,0.231,17198.7,4325.7,12185,4325.7,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,16,0.235,16629.9,5289.3,10675,5289.3,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,17,0.208,14499.9,5776.2,8144,5776.2,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,18,0.169,8748.1,6095.1,2303,6095.1,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,19,0.149,1487.1,7155.6,0,1427.6,5728.0,,,100000.0,0.0," 6,289.4 "," 5,728 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,20,0.138,0.0,7823.9,0,0.0,7823.9,,,93710.6,0.0," 8,590.8 "," 7,824 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,21,0.108,0.0,6417.5,0,0.0,6417.5,,,85119.8,0.0," 7,046.5 "," 6,418 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,22,0.100,0.0,4916.4,0,0.0,4916.4,,,78073.3,0.0," 5,398.3 "," 4,916 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31,23,0.096,0.0,3362.4,0,0.0,3362.4,,,72675.0,0.0," 3,692.0 "," 3,362 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,0,0.086,0.0,2552.3,0,0.0,2552.3,,,68983.0,0.0," 2,802.5 "," 2,552 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,1,0.079,0.0,2275.4,0,0.0,2275.4,,,66180.5,0.0," 2,498.4 "," 2,275 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,2,0.077,0.0,2273.0,0,0.0,2273.0,,,63682.1,0.0," 2,495.8 "," 2,273 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,3,0.077,0.0,2369.4,0,0.0,2369.4,,,61186.3,0.0," 2,601.7 "," 2,369 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,4,0.079,0.0,2696.3,0,0.0,2696.3,,,58584.6,0.0," 2,960.6 "," 2,696 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,5,0.088,854.2,3394.6,0,820.0,2574.6,,,55624.0,0.0," 2,827.0 "," 2,575 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,6,0.099,8436.2,4236.2,3863,4236.2,0.0,,,52797.0,3664.4, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,7,0.106,15180.7,3940.1,10633,3940.1,0.0,,,56461.5,10087.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,8,0.110,17011.3,3664.2,12667,3664.2,0.0,,,66549.2,12016.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,9,0.131,17567.2,3643.9,13221,3643.9,0.0,,,78565.8,12542.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,10,0.142,17360.3,3629.3,13037,3629.3,0.0,,,91108.1,8891.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,11,0.143,16830.0,3501.6,12655,3501.6,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,12,0.153,13879.1,3393.9,9930,3393.9,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,13,0.160,13766.0,3349.4,9866,3349.4,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,14,0.167,16272.5,3486.4,12135,3486.4,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,15,0.173,12111.6,3982.1,7645,3982.1,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,16,0.160,7492.5,4844.2,2349,4844.2,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,17,0.144,633.8,5244.8,0,608.4,4636.4,,,100000.0,0.0," 5,090.8 "," 4,636 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,18,0.137,417.6,5439.8,0,400.9,5038.9,,,94909.2,0.0," 5,532.8 "," 5,039 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,19,0.130,174.6,6346.8,0,167.6,6179.2,,,89376.4,0.0," 6,784.8 "," 6,179 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,20,0.123,0.0,7216.0,0,0.0,7216.0,,,82591.6,0.0," 7,923.3 "," 7,216 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,21,0.108,0.0,6096.3,0,0.0,6096.3,,,74668.3,0.0," 6,693.8 "," 6,096 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,22,0.097,0.0,4634.6,0,0.0,4634.6,,,67974.6,0.0," 5,088.8 "," 4,635 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,23,0.092,0.0,3132.4,0,0.0,3132.4,,,62885.7,0.0," 3,439.4 "," 3,132 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,0,0.087,0.0,2552.3,0,0.0,2552.3,,,59446.3,0.0," 2,802.5 "," 2,552 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,1,0.081,0.0,2275.4,0,0.0,2275.4,,,56643.8,0.0," 2,498.4 "," 2,275 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,2,0.078,0.0,2217.5,0,0.0,2217.5,,,54145.4,0.0," 2,434.9 "," 2,218 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,3,0.078,0.0,2210.2,0,0.0,2210.2,,,51710.6,0.0," 2,426.9 "," 2,210 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
